Sport,Event,Country,Medals,country_3_letter_code,Year,Sede
Natacion Sincronizada,dobles femeninos,Argentina,0,ARG,2012,Londres
Natacion Sincronizada,dobles femeninos,Australia,0,AUS,2012,Londres
Natacion Sincronizada,dobles femeninos,Egipto,0,EGY,2012,Londres
Natacion Sincronizada,equipo femenino,Federacion de Rusia,Gold,RUS,2012,Londres
Natacion Sincronizada,equipo femenino,Republica Popular China,Silver,CHN,2012,Londres
Natacion Sincronizada,equipo femenino,Espana,Bronze,ESP,2012,Londres
Natacion Sincronizada,equipo femenino,Canada,0,CAN,2012,Londres
Natacion Sincronizada,equipo femenino,Japon,0,JPN,2012,Londres
Natacion Sincronizada,equipo femenino,Reino Unido,0,REU,2012,Londres
Natacion Sincronizada,equipo femenino,Egipto,0,EGY,2012,Londres
Natacion Sincronizada,equipo femenino,Australia,0,AUS,2012,Londres
Piraguismo eslalon,dobles masculinos,Gran Bretana,Gold,GBR,2012,Londres
Piraguismo eslalon,dobles masculinos,Gran Bretana,Silver,GBR,2012,Londres
Piraguismo eslalon,dobles masculinos,Eslovaquia,Bronze,SVK,2012,Londres
Piraguismo eslalon,dobles masculinos,Francia,0,FRA,2012,Londres
Piraguismo eslalon,dobles masculinos,Polonia,0,POL,2012,Londres
Piraguismo eslalon,dobles masculinos,Republica Popular China,0,CHN,2012,Londres
Piraguismo eslalon,dobles masculinos,Republica Checa,0,CZE,2012,Londres
Piraguismo eslalon,dobles masculinos,Eslovenia,0,SLO,2012,Londres
Piraguismo eslalon,dobles masculinos,Republica Checa,0,CZE,2012,Londres
Piraguismo eslalon,dobles masculinos,Australia,0,AUS,2012,Londres
Piraguismo eslalon,dobles masculinos,Alemania,0,GER,2012,Londres
Piraguismo eslalon,dobles masculinos,Estados Unidos de America,0,USA,2012,Londres
Piraguismo eslalon,dobles masculinos,Italia,0,ITA,2012,Londres
Piraguismo eslalon,dobles masculinos,Federacion de Rusia,0,RUS,2012,Londres
Piraguismo sprint,canoa dobles masculinos,Alemania,Gold,GER,2012,Londres
Piraguismo sprint,canoa dobles masculinos,Bielorrusia,Silver,BLR,2012,Londres
Piraguismo sprint,canoa dobles masculinos,Federacion de Rusia,Bronze,RUS,2012,Londres
Piraguismo sprint,canoa dobles masculinos,Azerbaiyan,0,AZE,2012,Londres
Piraguismo sprint,canoa dobles masculinos,Republica Checa,0,CZE,2012,Londres
Piraguismo sprint,canoa dobles masculinos,Cuba,0,CUB,2012,Londres
Piraguismo sprint,canoa dobles masculinos,Rumania,0,ROU,2012,Londres
Piraguismo sprint,canoa dobles masculinos,Republica Popular China,0,CHN,2012,Londres
Piraguismo sprint,canoa dobles masculinos,Polonia,0,POL,2012,Londres
Piraguismo sprint,canoa dobles masculinos,Brasil,0,BRA,2012,Londres
Piraguismo sprint,canoa dobles masculinos,Australia,0,AUS,2012,Londres
Piraguismo sprint,canoa dobles masculinos,Angola,0,ANG,2012,Londres
Piraguismo sprint,k2 kayak dobles masculinos 1000m,Hungria,Gold,HUN,2012,Londres
Piraguismo sprint,k2 kayak dobles masculinos 1000m,Portugal,Silver,POR,2012,Londres
Piraguismo sprint,k2 kayak dobles masculinos 1000m,Alemania,Bronze,GER,2012,Londres
Piraguismo sprint,k2 kayak dobles masculinos 1000m,Australia,0,AUS,2012,Londres
Piraguismo sprint,k2 kayak dobles masculinos 1000m,Suecia,0,SWE,2012,Londres
Piraguismo sprint,k2 kayak dobles masculinos 1000m,Federacion de Rusia,0,RUS,2012,Londres
Piraguismo sprint,k2 kayak dobles masculinos 1000m,Nueva Zelanda,0,NZL,2012,Londres
Piraguismo sprint,k2 kayak dobles masculinos 1000m,Eslovaquia,0,SVK,2012,Londres
Piraguismo sprint,k2 kayak dobles masculinos 1000m,Dinamarca,0,DEN,2012,Londres
Piraguismo sprint,k2 kayak dobles masculinos 1000m,Belgica,0,BEL,2012,Londres
Piraguismo sprint,k2 kayak dobles masculinos 1000m,Kazajistan,0,KAZ,2012,Londres
Piraguismo sprint,k2 kayak dobles masculinos 1000m,Canada,0,CAN,2012,Londres
Piraguismo sprint,k2 200m kayak dobles masculinos,Federacion de Rusia,Gold,RUS,2012,Londres
Piraguismo sprint,k2 200m kayak dobles masculinos,Bielorrusia,Silver,BLR,2012,Londres
Piraguismo sprint,k2 200m kayak dobles masculinos,Gran Bretana,Bronze,GBR,2012,Londres
Piraguismo sprint,k2 200m kayak dobles masculinos,Francia,0,FRA,2012,Londres
Piraguismo sprint,k2 200m kayak dobles masculinos,Argentina,0,ARG,2012,Londres
Piraguismo sprint,k2 200m kayak dobles masculinos,Australia,0,AUS,2012,Londres
Piraguismo sprint,k2 200m kayak dobles masculinos,Canada,0,CAN,2012,Londres
Piraguismo sprint,k2 200m kayak dobles masculinos,Alemania,0,GER,2012,Londres
Piraguismo sprint,k2 200m kayak dobles masculinos,Kazajistan,0,KAZ,2012,Londres
Piraguismo sprint,k2 200m kayak dobles masculinos,Japon,0,JPN,2012,Londres
Piraguismo sprint,k2 200m kayak dobles masculinos,Latvia,0,LAT,2012,Londres
Piraguismo sprint,k2 200m kayak dobles masculinos,Belgica,0,BEL,2012,Londres
Piraguismo sprint,k2 200m kayak dobles masculinos,Rumania,0,ROU,2012,Londres
Piraguismo sprint,k2 200m kayak dobles masculinos,Portugal,0,POR,2012,Londres
Piraguismo sprint,k2 500m kayak doble femenino,Alemania,Gold,GER,2012,Londres
Piraguismo sprint,k2 500m kayak doble femenino,Hungria,Silver,HUN,2012,Londres
Piraguismo sprint,k2 500m kayak doble femenino,Polonia,Bronze,POL,2012,Londres
Piraguismo sprint,k2 500m kayak doble femenino,Republica Popular China,0,CHN,2012,Londres
Piraguismo sprint,k2 500m kayak doble femenino,Austria,0,AUT,2012,Londres
Piraguismo sprint,k2 500m kayak doble femenino,Portugal,0,POR,2012,Londres
Piraguismo sprint,k2 500m kayak doble femenino,Nueva Zelanda,0,NZL,2012,Londres
Piraguismo sprint,k2 500m kayak doble femenino,Serbia,0,SRB,2012,Londres
Piraguismo sprint,k2 500m kayak doble femenino,Bielorrusia,0,BLR,2012,Londres
Piraguismo sprint,k2 500m kayak doble femenino,Suecia,0,SWE,2012,Londres
Piraguismo sprint,k2 500m kayak doble femenino,Gran Bretana,0,GBR,2012,Londres
Piraguismo sprint,k2 500m kayak doble femenino,Australia,0,AUS,2012,Londres
Piraguismo sprint,k2 500m kayak doble femenino,Eslovaquia,0,SVK,2012,Londres
Piraguismo sprint,k2 500m kayak doble femenino,Cuba,0,CUB,2012,Londres
Piraguismo sprint,k2 500m kayak doble femenino,Federacion de Rusia,0,RUS,2012,Londres
Piraguismo sprint,k2 500m kayak doble femenino,Rumania,0,ROU,2012,Londres
Piraguismo sprint,k2 500m kayak doble femenino,Japon,0,JPN,2012,Londres
Piraguismo sprint,k4 1000m kayak de cuatro masculino,Australia,Gold,AUS,2012,Londres
Piraguismo sprint,k4 1000m kayak de cuatro masculino,Hungria,Silver,HUN,2012,Londres
Piraguismo sprint,k4 1000m kayak de cuatro masculino,Republica Checa,Bronze,CZE,2012,Londres
Piraguismo sprint,k4 1000m kayak de cuatro masculino,Alemania,0,GER,2012,Londres
Piraguismo sprint,k4 1000m kayak de cuatro masculino,Dinamarca,0,DEN,2012,Londres
Piraguismo sprint,k4 1000m kayak de cuatro masculino,Eslovaquia,0,SVK,2012,Londres
Piraguismo sprint,k4 1000m kayak de cuatro masculino,Federacion de Rusia,0,RUS,2012,Londres
Piraguismo sprint,k4 1000m kayak de cuatro masculino,Rumania,0,ROU,2012,Londres
Piraguismo sprint,k4 1000m kayak de cuatro masculino,Serbia,0,SRB,2012,Londres
Piraguismo sprint,k4 1000m kayak de cuatro masculino,Republica Popular China,0,CHN,2012,Londres
Piraguismo sprint,k4 500m kayak de cuatro femenino,Hungria,Gold,CHN,2012,Londres
Piraguismo sprint,k4 500m kayak de cuatro femenino,Alemania,Silver,GER,2012,Londres
Piraguismo sprint,k4 500m kayak de cuatro femenino,Bielorrusia,Bronze,BLR,2012,Londres
Piraguismo sprint,k4 500m kayak de cuatro femenino,Polonia,0,POL,2012,Londres
Piraguismo sprint,k4 500m kayak de cuatro femenino,Reino Unido,0,REU,2012,Londres
Piraguismo sprint,k4 500m kayak de cuatro femenino,Portugal,0,POR,2012,Londres
Piraguismo sprint,k4 500m kayak de cuatro femenino,Federacion de Rusia,0,RUS,2012,Londres
Piraguismo sprint,k4 500m kayak de cuatro femenino,Francia,0,FRA,2012,Londres
Piraguismo sprint,k4 500m kayak de cuatro femenino,Australia,0,AUS,2012,Londres
Piraguismo sprint,k4 500m kayak de cuatro femenino,Serbia,0,SRB,2012,Londres
Piraguismo sprint,k4 500m kayak de cuatro femenino,Republica Popular China,0,CHN,2012,Londres
Remo,cuatro scull sin timonel femenino,Ucrania,Gold,UKR,2012,Londres
Remo,cuatro scull sin timonel femenino,Alemania,Silver,GER,2012,Londres
Remo,cuatro scull sin timonel femenino,Estados Unidos de America,Bronze,USA,2012,Londres
Remo,cuatro scull sin timonel femenino,Australia,0,AUS,2012,Londres
Remo,cuatro scull sin timonel femenino,Republica Popular China,0,CHN,2012,Londres
Remo,cuatro scull sin timonel femenino,Reino Unido,0,REU,2012,Londres
Remo,cuatro scull sin timonel femenino,Nueva Zelanda,0,NZL,2012,Londres
Remo,cuatro scull sin timonel femenino,Polonia,0,POL,2012,Londres
Remo,cuatro scull sin timonel masculino,Alemania,Gold,POL,2012,Londres
Remo,cuatro scull sin timonel masculino,Croacia,Silver,CRO,2012,Londres
Remo,cuatro scull sin timonel masculino,Australia,Bronze,AUS,2012,Londres
Remo,cuatro scull sin timonel masculino,Estonia,0,EST,2012,Londres
Remo,cuatro scull sin timonel masculino,Reino Unido,0,REU,2012,Londres
Remo,cuatro scull sin timonel masculino,Polonia,0,POL,2012,Londres
Remo,cuatro scull sin timonel masculino,Nueva Zelanda,0,NZL,2012,Londres
Remo,cuatro scull sin timonel masculino,Federacion de Rusia,0,RUS,2012,Londres
Remo,cuatro scull sin timonel masculino,Ucrania,0,UKR,2012,Londres
Remo,cuatro scull sin timonel masculino,Francia,0,FRA,2012,Londres
Remo,cuatro scull sin timonel masculino,Italia,0,ITA,2012,Londres
Remo,cuatro scull sin timonel masculino,Suiza,0,SUI,2012,Londres
Remo,cuatro scull sin timonel masculino,Estados Unidos de America,0,USA,2012,Londres
Remo,cuatro sin timonel ligero masculino,Sudafrica,Gold,RSA,2012,Londres
Remo,cuatro sin timonel ligero masculino,Reino Unido,Silver,REU,2012,Londres
Remo,cuatro sin timonel ligero masculino,Dinamarca,Bronze,DEN,2012,Londres
Remo,cuatro sin timonel ligero masculino,Australia,0,AUS,2012,Londres
Remo,cuatro sin timonel ligero masculino,Suiza,0,SUI,2012,Londres
Remo,cuatro sin timonel ligero masculino,Paises Bajos,0,NED,2012,Londres
Remo,cuatro sin timonel ligero masculino,Francia,0,FRA,2012,Londres
Remo,cuatro sin timonel ligero masculino,Estados Unidos de America,0,USA,2012,Londres
Remo,cuatro sin timonel ligero masculino,Alemania,0,GER,2012,Londres
Remo,cuatro sin timonel ligero masculino,Republica Popular China,0,CHN,2012,Londres
Remo,cuatro sin timonel ligero masculino,Republica Checa,0,CZE,2012,Londres
Remo,cuatro sin timonel ligero masculino,Italia,0,ITA,2012,Londres
Remo,cuatro sin timonel ligero masculino,Polonia,0,POL,2012,Londres
Remo,cuatro sin timonel masculino,Reino Unido,Gold,REU,2012,Londres
Remo,cuatro sin timonel masculino,Australia,Silver,AUS,2012,Londres
Remo,cuatro sin timonel masculino,Estados Unidos de America,Bronze,USA,2012,Londres
Remo,cuatro sin timonel masculino,Grecia,0,GRE,2012,Londres
Remo,cuatro sin timonel masculino,Paises Bajos,0,NED,2012,Londres
Remo,cuatro sin timonel masculino,Alemania,0,GER,2012,Londres
Remo,cuatro sin timonel masculino,Bielorrusia,0,BLR,2012,Londres
Remo,cuatro sin timonel masculino,Italia,0,ITA,2012,Londres
Remo,cuatro sin timonel masculino,Canada,0,CAN,2012,Londres
Remo,cuatro sin timonel masculino,Serbia,0,SRB,2012,Londres
Remo,cuatro sin timonel masculino,Nueva Zelanda,0,NZL,2012,Londres
Remo,cuatro sin timonel masculino,Rumania,0,ROU,2012,Londres
Remo,cuatro sin timonel masculino,Republica Checa,0,CZE,2012,Londres
Remo,doble scull masculino,Nueva Zelanda,Gold,NZL,2012,Londres
Remo,doble scull masculino,Italia,Silver,ITA,2012,Londres
Remo,doble scull masculino,Eslovenia,Bronze,SLO,2012,Londres
Remo,doble scull masculino,Argentina,0,ARG,2012,Londres
Remo,doble scull masculino,Gran Bretana,0,GBR,2012,Londres
Remo,doble scull masculino,Lituania,0,LTU,2012,Londres
Remo,doble scull masculino,Noruega,0,NOR,2012,Londres
Remo,doble scull masculino,Australia,0,AUS,2012,Londres
Remo,doble scull masculino,Alemania,0,GER,2012,Londres
Remo,doble scull masculino,Francia,0,FRA,2012,Londres
Remo,doble scull masculino,Ucrania,0,UKR,2012,Londres
Remo,doble scull masculino,Canada,0,CAN,2012,Londres
Remo,doble scull masculino,Estonia,0,EST,2012,Londres
Remo,doble scull ligero femenino,Gran Bretana,Gold,GBR,2012,Londres
Remo,doble scull ligero femenino,Republica Popular China,Silver,CHN,2012,Londres
Remo,doble scull ligero femenino,Grecia,Bronze,GRE,2012,Londres
Remo,doble scull ligero femenino,Dinamarca,0,DEN,2012,Londres
Remo,doble scull ligero femenino,Australia,0,AUS,2012,Londres
Remo,doble scull ligero femenino,Alemania,0,GER,2012,Londres
Remo,doble scull ligero femenino,Canada,0,CAN,2012,Londres
Remo,doble scull ligero femenino,Paises Bajos,0,NED,2012,Londres
Remo,doble scull ligero femenino,Nueva Zelanda,0,NZL,2012,Londres
Remo,doble scull ligero femenino,Cuba,0,CUB,2012,Londres
Remo,doble scull ligero femenino,Estados Unidos de America,0,USA,2012,Londres
Remo,doble scull ligero femenino,Japon,0,JPN,2012,Londres
Remo,doble scull ligero femenino,Brasil,0,BRA,2012,Londres
Remo,doble scull ligero femenino,Republica de Corea,0,KOR,2012,Londres
Remo,doble scull ligero femenino,Argentina,0,ARG,2012,Londres
Remo,doble scull ligero femenino,Vietnam,0,VIE,2012,Londres
Remo,doble scull ligero femenino,Egipto,0,EGY,2012,Londres
Remo,doble scull ligero masculino,Dinamarca,Gold,DEN,2012,Londres
Remo,doble scull ligero masculino,Gran Bretana,Silver,GBR,2012,Londres
Remo,doble scull ligero masculino,Nueva Zelanda,Bronze,NZL,2012,Londres
Remo,doble scull ligero masculino,Francia,0,FRA,2012,Londres
Remo,doble scull ligero masculino,Portugal,0,POR,2012,Londres
Remo,doble scull ligero masculino,Alemania,0,GER,2012,Londres
Remo,doble scull ligero masculino,Italia,0,ITA,2012,Londres
Remo,doble scull ligero masculino,Grecia,0,GRE,2012,Londres
Remo,doble scull ligero masculino,Noruega,0,NOR,2012,Londres
Remo,doble scull ligero masculino,Cuba,0,CUB,2012,Londres
Remo,doble scull ligero masculino,Hungria,0,HUN,2012,Londres
Remo,doble scull ligero masculino,Japon,0,JPN,2012,Londres
Remo,doble scull ligero masculino,Australia,0,AUS,2012,Londres
Remo,doble scull ligero masculino,Canada,0,CAN,2012,Londres
Remo,doble scull ligero masculino,Republica Popular China,0,CHN,2012,Londres
Remo,doble scull ligero masculino,Uruguay,0,URU,2012,Londres
Remo,doble scull ligero masculino,Argentina,0,ARG,2012,Londres
Remo,doble scull ligero masculino,Hong Kong,0,HKG,2012,Londres
Remo,doble scull ligero masculino,India,0,IND,2012,Londres
Remo,doble scull ligero masculino,Egipto,0,EGY,2012,Londres
Remo,dos sin timonel femenino,Gran Bretana,Gold,GBR,2012,Londres
Remo,dos sin timonel femenino,Australia,Silver,AUS,2012,Londres
Remo,dos sin timonel femenino,Nueva Zelanda,Bronze,NZL,2012,Londres
Remo,dos sin timonel femenino,Estados Unidos de America,0,USA,2012,Londres
Remo,dos sin timonel femenino,Rumania,0,ROU,2012,Londres
Remo,dos sin timonel femenino,Alemania,0,GER,2012,Londres
Remo,dos sin timonel femenino,Republica Popular China,0,CHN,2012,Londres
Remo,dos sin timonel femenino,Sudafrica,0,RSA,2012,Londres
Remo,dos sin timonel femenino,Argentina,0,ARG,2012,Londres
Remo,dos sin timonel femenino,Italia,0,ITA,2012,Londres
Remo,dos sin timonel masculino,Nueva Zelanda,Gold,NZL,2012,Londres
Remo,dos sin timonel masculino,Francia,Silver,FRA,2012,Londres
Remo,dos sin timonel masculino,Gran Bretana,Bronze,GBR,2012,Londres
Remo,dos sin timonel masculino,Italia,0,ITA,2012,Londres
Remo,dos sin timonel masculino,Australia,0,AUS,2012,Londres
Remo,dos sin timonel masculino,Canada,0,CAN,2012,Londres
Remo,dos sin timonel masculino,Alemania,0,GER,2012,Londres
Remo,dos sin timonel masculino,Estados Unidos de America,0,USA,2012,Londres
Remo,dos sin timonel masculino,Grecia,0,GRE,2012,Londres
Remo,dos sin timonel masculino,Polonia,0,POL,2012,Londres
Remo,dos sin timonel masculino,Paises Bajos,0,NED,2012,Londres
Remo,dos sin timonel masculino,Serbia,0,SRB,2012,Londres
Remo,dos sin timonel masculino,Hungria,0,HUN,2012,Londres
Remo,ocho con timonel femenino,Estados Unidos de America,Gold,USA,2012,Londres
Remo,ocho con timonel femenino,Canada,Silver,CAN,2012,Londres
Remo,ocho con timonel femenino,Paises Bajos,Bronze,NED,2012,Londres
Remo,ocho con timonel femenino,Rumania,0,ROU,2012,Londres
Remo,ocho con timonel femenino,Reino Unido,0,REU,2012,Londres
Remo,ocho con timonel femenino,Australia,0,AUS,2012,Londres
Remo,ocho con timonel femenino,Alemania,0,GER,2012,Londres
Remo,ocho con timonel masculino,Alemania,Gold,GER,2012,Londres
Remo,ocho con timonel masculino,Canada,Silver,CAN,2012,Londres
Remo,ocho con timonel masculino,Reino Unido,Bronze,REU,2012,Londres
Remo,ocho con timonel masculino,Estados Unidos de America,0,USA,2012,Londres
Remo,ocho con timonel masculino,Paises Bajos,0,NED,2012,Londres
Remo,ocho con timonel masculino,Australia,0,AUS,2012,Londres
Remo,ocho con timonel masculino,Polonia,0,POL,2012,Londres
Remo,ocho con timonel masculino,Ucrania,0,UKR,2012,Londres
Remo,doble scull femenino,Gran Bretana,Gold,GBR,2012,Londres
Remo,doble scull femenino,Australia,Silver,AUS,2012,Londres
Remo,doble scull femenino,Polonia,Bronze,POL,2012,Londres
Remo,doble scull femenino,Republica Popular China,0,CHN,2012,Londres
Remo,doble scull femenino,Nueva Zelanda,0,NZL,2012,Londres
Remo,doble scull femenino,Estados Unidos de America,0,USA,2012,Londres
Remo,doble scull femenino,Republica Checa,0,CZE,2012,Londres
Remo,doble scull femenino,Paises Bajos,0,NED,2012,Londres
Remo,doble scull femenino,Alemania,0,GER,2012,Londres
Remo,doble scull femenino,Ucrania,0,UKR,2012,Londres
Saltos,clavado sincronizado 10m femenino,Republica Popular China,Gold,CHN,2012,Londres
Saltos,clavado sincronizado 10m femenino,Mexico,Silver,MEX,2012,Londres
Saltos,clavado sincronizado 10m femenino,Canada,Bronze,CAN,2012,Londres
Saltos,clavado sincronizado 10m femenino,Australia,0,AUS,2012,Londres
Saltos,clavado sincronizado 10m femenino,Gran Bretana,0,GBR,2012,Londres
Saltos,clavado sincronizado 10m femenino,Alemania,0,GER,2012,Londres
Saltos,clavado sincronizado 10m femenino,Malasia,0,MAS,2012,Londres
Saltos,clavado sincronizado 10m femenino,Ucrania,0,UKR,2012,Londres
Saltos,clavado sincronizado 10m masculino,Republica Popular China,Gold,CHN,2012,Londres
Saltos,clavado sincronizado 10m masculino,Mexico,Silver,MEX,2012,Londres
Saltos,clavado sincronizado 10m masculino,Estados Unidos de America,Bronze,USA,2012,Londres
Saltos,clavado sincronizado 10m masculino,Gran Bretana,0,GBR,2012,Londres
Saltos,clavado sincronizado 10m masculino,Cuba,0,CUB,2012,Londres
Saltos,clavado sincronizado 10m masculino,Federacion de Rusia,0,RUS,2012,Londres
Saltos,clavado sincronizado 10m masculino,Alemania,0,GER,2012,Londres
Saltos,clavado sincronizado 10m masculino,Ucrania,0,UKR,2012,Londres
Saltos,clavado sincronizado trampolin 3m femenino,Republica Popular China,Gold,CHN,2012,Londres
Saltos,clavado sincronizado trampolin 3m femenino,Estados Unidos de America,Silver,USA,2012,Londres
Saltos,clavado sincronizado trampolin 3m femenino,Canada,Bronze,CAN,2012,Londres
Saltos,clavado sincronizado trampolin 3m femenino,Italia,0,ITA,2012,Londres
Saltos,clavado sincronizado trampolin 3m femenino,Australia,0,AUS,2012,Londres
Saltos,clavado sincronizado trampolin 3m femenino,Ucrania,0,UKR,2012,Londres
Saltos,clavado sincronizado trampolin 3m femenino,Gran Bretana,0,GBR,2012,Londres
Saltos,clavado sincronizado trampolin 3m femenino,Malasia,0,MAS,2012,Londres
Saltos,clavado sincronizado trampolin masculino,Republica Popular China,Gold,CHN,2012,Londres
Saltos,clavado sincronizado trampolin masculino,Federacion de Rusia,Silver,RUS,2012,Londres
Saltos,clavado sincronizado trampolin masculino,Estados Unidos de America,Bronze,USA,2012,Londres
Saltos,clavado sincronizado trampolin masculino,Ucrania,0,UKR,2012,Londres
Saltos,clavado sincronizado trampolin masculino,Gran Bretana,0,GBR,2012,Londres
Saltos,clavado sincronizado trampolin masculino,Canada,0,CAN,2012,Londres
Saltos,clavado sincronizado trampolin masculino,Mexico,0,MEX,2012,Londres
Saltos,clavado sincronizado trampolin masculino,Malasia,0,MAS,2012,Londres
Saltos ecuestres,equipo mixto,Reino Unido,Gold,REU,2012,Londres
